score,content,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready
Negatif,"Kenapa pas saya update, kalau ngevidio Hasil KAMERA nya BLUR PECAH biasa nya gk gini. Tolong di perbaiki. Jelek jadi nya hasil kamera saya.!!!!!?????",149,kenapa pas saya update kalau ngevidio hasil kamera nya blur pecah biasa nya gk gini tolong di perbaiki jelek jadi nya hasil kamera saya,"['kenapa', 'pas', 'saya', 'update', 'kalau', 'ngevidio', 'hasil', 'kamera', 'nya', 'blur', 'pecah', 'biasa', 'nya', 'gk', 'gini', 'tolong', 'di', 'perbaiki', 'jelek', 'jadi', 'nya', 'hasil', 'kamera', 'saya']","['kenapa', 'pas', 'saya', 'update', 'kalau', 'ngevidio', 'hasil', 'kamera', 'nya', 'blur', 'pecah', 'biasa', 'nya', 'gk', 'gin', 'tolong', 'di', 'baik', 'jelek', 'jadi', 'nya', 'hasil', 'kamera', 'saya']","['kenapa', 'pas', 'saya', 'update', 'kalau', 'ngevidio', 'hasil', 'kamera', 'nya', 'blur', 'pecah', 'biasa', 'nya', 'gk', 'gin', 'tolong', 'di', 'baik', 'jelek', 'jadi', 'nya', 'hasil', 'kamera', 'saya']","['pas', 'update', 'ngevidio', 'hasil', 'kamera', 'nya', 'blur', 'pecah', 'nya', 'gk', 'gin', 'tolong', 'jelek', 'nya', 'hasil', 'kamera']",pas update ngevidio hasil kamera nya blur pecah nya gk gin tolong jelek nya hasil kamera
Negatif,"Lah kok diupdate malah gak bisa lagi buat reel , musicgak bisa di search untuk postingan video, harus pake app ke3 lagi.. Hahh diperbaiki dong , diupdate malah tambah gak bagus 🤦‍♀️🤦‍♀️",185,lah kok diupdate malah gak bisa lagi buat reel musicgak bisa di search untuk postingan video harus pake app ke lagi hahh diperbaiki dong diupdate malah tambah gak bagus,"['lah', 'kok', 'diupdate', 'malah', 'gak', 'bisa', 'lagi', 'buat', 'reel', 'musicgak', 'bisa', 'di', 'search', 'untuk', 'postingan', 'video', 'harus', 'pake', 'app', 'ke', 'lagi', 'hahh', 'diperbaiki', 'dong', 'diupdate', 'malah', 'tambah', 'gak', 'bagus']","['lah', 'kok', 'diupdate', 'bahkan', 'gak', 'bisa', 'lagi', 'buat', 'reel', 'musicgak', 'bisa', 'di', 'search', 'untuk', 'postingan', 'video', 'harus', 'pakai', 'app', 'ke', 'lagi', 'hahh', 'baik', 'dong', 'diupdate', 'bahkan', 'tambah', 'gak', 'bagus']","['lah', 'kok', 'diupdate', 'bahkan', 'gak', 'bisa', 'lagi', 'buat', 'reel', 'musicgak', 'bisa', 'di', 'search', 'untuk', 'postingan', 'video', 'harus', 'pakai', 'app', 'ke', 'lagi', 'hahh', 'baik', 'dong', 'diupdate', 'bahkan', 'tambah', 'gak', 'bagus']","['diupdate', 'gak', 'reel', 'musicgak', 'search', 'postingan', 'video', 'pakai', 'app', 'hahh', 'diupdate', 'gak', 'bagus']",diupdate gak reel musicgak search postingan video pakai app hahh diupdate gak bagus
Negatif,"Semenjak saya update kenapa nggak berkembang malah tambah parah ya? Ig malah menampilkan akun2 yang tidak saya ikuti dan terlalu banyak iklan, membalas DM juga tidak bisa digeser lagi pesannya untuk membalas.",208,semenjak saya update kenapa nggak berkembang malah tambah parah ya ig malah menampilkan akun yang tidak saya ikuti dan terlalu banyak iklan membalas dm juga tidak bisa digeser lagi pesannya untuk membalas,"['semenjak', 'saya', 'update', 'kenapa', 'nggak', 'berkembang', 'malah', 'tambah', 'parah', 'ya', 'ig', 'malah', 'menampilkan', 'akun', 'yang', 'tidak', 'saya', 'ikuti', 'dan', 'terlalu', 'banyak', 'iklan', 'membalas', 'dm', 'juga', 'tidak', 'bisa', 'digeser', 'lagi', 'pesannya', 'untuk', 'membalas']","['semenjak', 'saya', 'update', 'kenapa', 'tidak', 'kembang', 'bahkan', 'tambah', 'parah', 'iya', 'ig', 'bahkan', 'tampil', 'akun', 'yang', 'tidak', 'saya', 'ikut', 'dan', 'terlalu', 'banyak', 'iklan', 'balas', 'dm', 'juga', 'tidak', 'bisa', 'geser', 'lagi', 'pesan', 'untuk', 'balas']","['semenjak', 'saya', 'update', 'kenapa', 'tidak', 'kembang', 'bahkan', 'tambah', 'parah', 'iya', 'ig', 'bahkan', 'tampil', 'akun', 'yang', 'tidak', 'saya', 'ikut', 'dan', 'terlalu', 'banyak', 'iklan', 'balas', 'dm', 'juga', 'tidak', 'bisa', 'geser', 'lagi', 'pesan', 'untuk', 'balas']","['semenjak', 'update', 'kembang', 'parah', 'iya', 'ig', 'tampil', 'akun', 'iklan', 'balas', 'dm', 'geser', 'pesan', 'balas']",semenjak update kembang parah iya ig tampil akun iklan balas dm geser pesan balas
Negatif,"Akun tiba2 logout sendiri. Login lg tidak bisa. Reset lewat email, udah sesuai petunjuk tidak bisa jg. muncul ""Maaf kami tidak dapat menyelesaikan permintaan anda. coba lagi setelah beberapa saat"". Instagramnya error atau akun saya dibajak?",240,akun tiba logout sendiri login lg tidak bisa reset lewat email udah sesuai petunjuk tidak bisa jg muncul maaf kami tidak dapat menyelesaikan permintaan anda coba lagi setelah beberapa saat instagramnya error atau akun saya dibajak,"['akun', 'tiba', 'logout', 'sendiri', 'login', 'lg', 'tidak', 'bisa', 'reset', 'lewat', 'email', 'udah', 'sesuai', 'petunjuk', 'tidak', 'bisa', 'jg', 'muncul', 'maaf', 'kami', 'tidak', 'dapat', 'menyelesaikan', 'permintaan', 'anda', 'coba', 'lagi', 'setelah', 'beberapa', 'saat', 'instagramnya', 'error', 'atau', 'akun', 'saya', 'dibajak']","['akun', 'tiba', 'logout', 'sendiri', 'login', 'lagi', 'tidak', 'bisa', 'reset', 'lewat', 'email', 'sudah', 'sesuai', 'tunjuk', 'tidak', 'bisa', 'juga', 'muncul', 'maaf', 'kami', 'tidak', 'dapat', 'selesai', 'minta', 'anda', 'coba', 'lagi', 'telah', 'beberapa', 'saat', 'instagramnya', 'error', 'atau', 'akun', 'saya', 'bajak']","['akun', 'tiba', 'logout', 'sendiri', 'login', 'lagi', 'tidak', 'bisa', 'reset', 'lewat', 'email', 'sudah', 'sesuai', 'tunjuk', 'tidak', 'bisa', 'juga', 'muncul', 'maaf', 'kami', 'tidak', 'dapat', 'selesai', 'minta', 'anda', 'coba', 'lagi', 'telah', 'beberapa', 'saat', 'instagramnya', 'error', 'atau', 'akun', 'saya', 'bajak']","['akun', 'logout', 'login', 'reset', 'email', 'sesuai', 'muncul', 'maaf', 'selesai', 'coba', 'instagramnya', 'error', 'akun', 'bajak']",akun logout login reset email sesuai muncul maaf selesai coba instagramnya error akun bajak
Negatif,"Akun saya tiba2 gk bisa di reload, padahal waktu sebelum di perbaharui aman2 aja. Kecewa bgt, jgn smpe aja akun saya kehapus dari pihak ig nya",142,akun saya tiba gk bisa di reload padahal waktu sebelum di perbaharui aman aja kecewa bgt jgn smpe aja akun saya kehapus dari pihak ig nya,"['akun', 'saya', 'tiba', 'gk', 'bisa', 'di', 'reload', 'padahal', 'waktu', 'sebelum', 'di', 'perbaharui', 'aman', 'aja', 'kecewa', 'bgt', 'jgn', 'smpe', 'aja', 'akun', 'saya', 'kehapus', 'dari', 'pihak', 'ig', 'nya']","['akun', 'saya', 'tiba', 'gk', 'bisa', 'di', 'reload', 'padahal', 'waktu', 'belum', 'di', 'baharu', 'aman', 'saja', 'kecewa', 'banget', 'jangan', 'smpe', 'saja', 'akun', 'saya', 'hapus', 'dari', 'pihak', 'ig', 'nya']","['akun', 'saya', 'tiba', 'gk', 'bisa', 'di', 'reload', 'padahal', 'waktu', 'belum', 'di', 'baharu', 'aman', 'saja', 'kecewa', 'banget', 'jangan', 'smpe', 'saja', 'akun', 'saya', 'hapus', 'dari', 'pihak', 'ig', 'nya']","['akun', 'gk', 'reload', 'baharu', 'aman', 'kecewa', 'banget', 'smpe', 'akun', 'hapus', 'ig', 'nya']",akun gk reload baharu aman kecewa banget smpe akun hapus ig nya
Negatif,"Kenapa Instagram jadi jelek gini si. Berkali"" hapus link di bio gak ke update"" juga, udah login logout masih sama aja. Perbaiki lagi dong, masa ada fitur nya gak jalan di aplikasi yg banyak pengguna nya.",203,kenapa instagram jadi jelek gini si berkali hapus link di bio gak ke update juga udah login logout masih sama aja perbaiki lagi dong masa ada fitur nya gak jalan di aplikasi yg banyak pengguna nya,"['kenapa', 'instagram', 'jadi', 'jelek', 'gini', 'si', 'berkali', 'hapus', 'link', 'di', 'bio', 'gak', 'ke', 'update', 'juga', 'udah', 'login', 'logout', 'masih', 'sama', 'aja', 'perbaiki', 'lagi', 'dong', 'masa', 'ada', 'fitur', 'nya', 'gak', 'jalan', 'di', 'aplikasi', 'yg', 'banyak', 'pengguna', 'nya']","['kenapa', 'instagram', 'jadi', 'jelek', 'gin', 'si', 'kali', 'hapus', 'link', 'di', 'bio', 'gak', 'ke', 'update', 'juga', 'sudah', 'login', 'logout', 'masih', 'sama', 'saja', 'baik', 'lagi', 'dong', 'masa', 'ada', 'fitur', 'nya', 'gak', 'jalan', 'di', 'aplikasi', 'yang', 'banyak', 'guna', 'nya']","['kenapa', 'instagram', 'jadi', 'jelek', 'gin', 'si', 'kali', 'hapus', 'link', 'di', 'bio', 'gak', 'ke', 'update', 'juga', 'sudah', 'login', 'logout', 'masih', 'sama', 'saja', 'baik', 'lagi', 'dong', 'masa', 'ada', 'fitur', 'nya', 'gak', 'jalan', 'di', 'aplikasi', 'yang', 'banyak', 'guna', 'nya']","['instagram', 'jelek', 'gin', 'si', 'kali', 'hapus', 'link', 'bio', 'gak', 'update', 'login', 'logout', 'fitur', 'nya', 'gak', 'jalan', 'aplikasi', 'nya']",instagram jelek gin si kali hapus link bio gak update login logout fitur nya gak jalan aplikasi nya
Negatif,"Ini kenapa yah? Saat saya ingin masuk lalu ingin login kembali ke Instagram tapi tiba tiba disuruh login ke akun padahal nggak keluar/logout... Pas mau login ke akun malah ga bisa dikiranya no. Yang dipake nggak terdaftar anehnya disitu, pas saya coba beberapa kali tetep ga bisa... Tolong diperbaiki kembali bug nya",316,ini kenapa yah saat saya ingin masuk lalu ingin login kembali ke instagram tapi tiba tiba disuruh login ke akun padahal nggak keluar logout pas mau login ke akun malah ga bisa dikiranya no yang dipake nggak terdaftar anehnya disitu pas saya coba beberapa kali tetep ga bisa tolong diperbaiki kembali bug nya,"['ini', 'kenapa', 'yah', 'saat', 'saya', 'ingin', 'masuk', 'lalu', 'ingin', 'login', 'kembali', 'ke', 'instagram', 'tapi', 'tiba', 'tiba', 'disuruh', 'login', 'ke', 'akun', 'padahal', 'nggak', 'keluar', 'logout', 'pas', 'mau', 'login', 'ke', 'akun', 'malah', 'ga', 'bisa', 'dikiranya', 'no', 'yang', 'dipake', 'nggak', 'terdaftar', 'anehnya', 'disitu', 'pas', 'saya', 'coba', 'beberapa', 'kali', 'tetep', 'ga', 'bisa', 'tolong', 'diperbaiki', 'kembali', 'bug', 'nya']","['ini', 'kenapa', 'yah', 'saat', 'saya', 'ingin', 'masuk', 'lalu', 'ingin', 'login', 'kembali', 'ke', 'instagram', 'tapi', 'tiba', 'tiba', 'suruh', 'login', 'ke', 'akun', 'padahal', 'tidak', 'keluar', 'logout', 'pas', 'mau', 'login', 'ke', 'akun', 'bahkan', 'ga', 'bisa', 'kira', 'no', 'yang', 'dipake', 'tidak', 'daftar', 'aneh', 'situ', 'pas', 'saya', 'coba', 'beberapa', 'kali', 'tetep', 'ga', 'bisa', 'tolong', 'baik', 'kembali', 'bug', 'nya']","['ini', 'kenapa', 'yah', 'saat', 'saya', 'ingin', 'masuk', 'lalu', 'ingin', 'login', 'kembali', 'ke', 'instagram', 'tapi', 'tiba', 'tiba', 'suruh', 'login', 'ke', 'akun', 'padahal', 'tidak', 'keluar', 'logout', 'pas', 'mau', 'login', 'ke', 'akun', 'bahkan', 'ga', 'bisa', 'kira', 'no', 'yang', 'dipake', 'tidak', 'daftar', 'aneh', 'situ', 'pas', 'saya', 'coba', 'beberapa', 'kali', 'tetep', 'ga', 'bisa', 'tolong', 'baik', 'kembali', 'bug', 'nya']","['yah', 'masuk', 'login', 'instagram', 'suruh', 'login', 'akun', 'logout', 'pas', 'login', 'akun', 'ga', 'no', 'dipake', 'daftar', 'aneh', 'situ', 'pas', 'coba', 'kali', 'tetep', 'ga', 'tolong', 'bug', 'nya']",yah masuk login instagram suruh login akun logout pas login akun ga no dipake daftar aneh situ pas coba kali tetep ga tolong bug nya
Negatif,"Story instagram kembalikan seperti sebelumnya. Urutkan didepan dari yang terbaru jangan yang ter lama, karna sering terlewat info terbaru.",138,story instagram kembalikan seperti sebelumnya urutkan didepan dari yang terbaru jangan yang ter lama karna sering terlewat info terbaru,"['story', 'instagram', 'kembalikan', 'seperti', 'sebelumnya', 'urutkan', 'didepan', 'dari', 'yang', 'terbaru', 'jangan', 'yang', 'ter', 'lama', 'karna', 'sering', 'terlewat', 'info', 'terbaru']","['story', 'instagram', 'kembali', 'seperti', 'belum', 'urut', 'depan', 'dari', 'yang', 'baru', 'jangan', 'yang', 'ter', 'lama', 'karena', 'sering', 'lewat', 'informasi', 'baru']","['story', 'instagram', 'kembali', 'seperti', 'belum', 'urut', 'depan', 'dari', 'yang', 'baru', 'jangan', 'yang', 'ter', 'lama', 'karena', 'sering', 'lewat', 'informasi', 'baru']","['story', 'instagram', 'urut', 'ter', 'informasi']",story instagram urut ter informasi
Negatif,"saya tidak bisa memakai tautan di bio (ada masalah coba lagi), pada waktu itu sudah saya tautkan di bio saya linknya tapi tiba-tiba hilang dan saya coba lagi pada akhirnya ada pemberitahuan ( ada masalah, Coba Lagi ) sampai beberapa hari berturut- turut. padahal udh di update, hapus cache. Tolong di bantu dan di perbaiki secepatnya",333,saya tidak bisa memakai tautan di bio ada masalah coba lagi pada waktu itu sudah saya tautkan di bio saya linknya tapi tiba tiba hilang dan saya coba lagi pada akhirnya ada pemberitahuan ada masalah coba lagi sampai beberapa hari berturut turut padahal udh di update hapus cache tolong di bantu dan di perbaiki secepatnya,"['saya', 'tidak', 'bisa', 'memakai', 'tautan', 'di', 'bio', 'ada', 'masalah', 'coba', 'lagi', 'pada', 'waktu', 'itu', 'sudah', 'saya', 'tautkan', 'di', 'bio', 'saya', 'linknya', 'tapi', 'tiba', 'tiba', 'hilang', 'dan', 'saya', 'coba', 'lagi', 'pada', 'akhirnya', 'ada', 'pemberitahuan', 'ada', 'masalah', 'coba', 'lagi', 'sampai', 'beberapa', 'hari', 'berturut', 'turut', 'padahal', 'udh', 'di', 'update', 'hapus', 'cache', 'tolong', 'di', 'bantu', 'dan', 'di', 'perbaiki', 'secepatnya']","['saya', 'tidak', 'bisa', 'pakai', 'taut', 'di', 'bio', 'ada', 'masalah', 'coba', 'lagi', 'pada', 'waktu', 'itu', 'sudah', 'saya', 'taut', 'di', 'bio', 'saya', 'linknya', 'tapi', 'tiba', 'tiba', 'hilang', 'dan', 'saya', 'coba', 'lagi', 'pada', 'akhir', 'ada', 'pemberitahuan', 'ada', 'masalah', 'coba', 'lagi', 'sampai', 'beberapa', 'hari', 'turut', 'turut', 'padahal', 'udh', 'di', 'update', 'hapus', 'cache', 'tolong', 'di', 'bantu', 'dan', 'di', 'baik', 'cepat']","['saya', 'tidak', 'bisa', 'pakai', 'taut', 'di', 'bio', 'ada', 'masalah', 'coba', 'lagi', 'pada', 'waktu', 'itu', 'sudah', 'saya', 'taut', 'di', 'bio', 'saya', 'linknya', 'tapi', 'tiba', 'tiba', 'hilang', 'dan', 'saya', 'coba', 'lagi', 'pada', 'akhir', 'ada', 'pemberitahuan', 'ada', 'masalah', 'coba', 'lagi', 'sampai', 'beberapa', 'hari', 'turut', 'turut', 'padahal', 'udh', 'di', 'update', 'hapus', 'cache', 'tolong', 'di', 'bantu', 'dan', 'di', 'baik', 'cepat']","['pakai', 'taut', 'bio', 'coba', 'taut', 'bio', 'linknya', 'hilang', 'coba', 'pemberitahuan', 'coba', 'udh', 'update', 'hapus', 'cache', 'tolong', 'bantu', 'cepat']",pakai taut bio coba taut bio linknya hilang coba pemberitahuan coba udh update hapus cache tolong bantu cepat
Negatif,Saya tidak bisa menggunakan filter kamera. Padahal biasa ny baik2 aj skrg semua filter nya gx bisa di gunain meski pun udh ganti yg baru apl instagram ny jga sudh di apdet ulang tapi tetap gx bisa di gunakan filter ny,217,saya tidak bisa menggunakan filter kamera padahal biasa ny baik aj skrg semua filter nya gx bisa di gunain meski pun udh ganti yg baru apl instagram ny jga sudh di apdet ulang tapi tetap gx bisa di gunakan filter ny,"['saya', 'tidak', 'bisa', 'menggunakan', 'filter', 'kamera', 'padahal', 'biasa', 'ny', 'baik', 'aj', 'skrg', 'semua', 'filter', 'nya', 'gx', 'bisa', 'di', 'gunain', 'meski', 'pun', 'udh', 'ganti', 'yg', 'baru', 'apl', 'instagram', 'ny', 'jga', 'sudh', 'di', 'apdet', 'ulang', 'tapi', 'tetap', 'gx', 'bisa', 'di', 'gunakan', 'filter', 'ny']","['saya', 'tidak', 'bisa', 'guna', 'filter', 'kamera', 'padahal', 'biasa', 'ny', 'baik', 'saja', 'skrg', 'semua', 'filter', 'nya', 'gx', 'bisa', 'di', 'gunain', 'meski', 'pun', 'udh', 'ganti', 'yang', 'baru', 'apl', 'instagram', 'ny', 'juga', 'sudh', 'di', 'apdet', 'ulang', 'tapi', 'tetap', 'gx', 'bisa', 'di', 'guna', 'filter', 'ny']","['saya', 'tidak', 'bisa', 'guna', 'filter', 'kamera', 'padahal', 'biasa', 'ny', 'baik', 'saja', 'skrg', 'semua', 'filter', 'nya', 'gx', 'bisa', 'di', 'gunain', 'meski', 'pun', 'udh', 'ganti', 'yang', 'baru', 'apl', 'instagram', 'ny', 'juga', 'sudh', 'di', 'apdet', 'ulang', 'tapi', 'tetap', 'gx', 'bisa', 'di', 'guna', 'filter', 'ny']","['filter', 'kamera', 'ny', 'skrg', 'filter', 'nya', 'gx', 'gunain', 'udh', 'ganti', 'apl', 'instagram', 'ny', 'sudh', 'apdet', 'ulang', 'gx', 'filter', 'ny']",filter kamera ny skrg filter nya gx gunain udh ganti apl instagram ny sudh apdet ulang gx filter ny
Negatif,"Terlalu banyak bug tiba² tautan link di bio hilang, padahal udah di update tetapi tetap saja tidak bisa. Klo udah bisa baru saya kasih bintang 5",144,terlalu banyak bug tiba tautan link di bio hilang padahal udah di update tetapi tetap saja tidak bisa klo udah bisa baru saya kasih bintang,"['terlalu', 'banyak', 'bug', 'tiba', 'tautan', 'link', 'di', 'bio', 'hilang', 'padahal', 'udah', 'di', 'update', 'tetapi', 'tetap', 'saja', 'tidak', 'bisa', 'klo', 'udah', 'bisa', 'baru', 'saya', 'kasih', 'bintang']","['terlalu', 'banyak', 'bug', 'tiba', 'taut', 'link', 'di', 'bio', 'hilang', 'padahal', 'sudah', 'di', 'update', 'tetapi', 'tetap', 'saja', 'tidak', 'bisa', 'kalau', 'sudah', 'bisa', 'baru', 'saya', 'kasih', 'bintang']","['terlalu', 'banyak', 'bug', 'tiba', 'taut', 'link', 'di', 'bio', 'hilang', 'padahal', 'sudah', 'di', 'update', 'tetapi', 'tetap', 'saja', 'tidak', 'bisa', 'kalau', 'sudah', 'bisa', 'baru', 'saya', 'kasih', 'bintang']","['bug', 'taut', 'link', 'bio', 'hilang', 'update', 'kasih', 'bintang']",bug taut link bio hilang update kasih bintang
Negatif,"Instagram dah bagus cuman kenapa pas daftar malah di bikin ribet sama pemilihan nama yg gk sesuai terus, pas udah ngikutin saran dari apknya malah gk bisa juga, terus maunya apa coba.",183,instagram dah bagus cuman kenapa pas daftar malah di bikin ribet sama pemilihan nama yg gk sesuai terus pas udah ngikutin saran dari apknya malah gk bisa juga terus maunya apa coba,"['instagram', 'dah', 'bagus', 'cuman', 'kenapa', 'pas', 'daftar', 'malah', 'di', 'bikin', 'ribet', 'sama', 'pemilihan', 'nama', 'yg', 'gk', 'sesuai', 'terus', 'pas', 'udah', 'ngikutin', 'saran', 'dari', 'apknya', 'malah', 'gk', 'bisa', 'juga', 'terus', 'maunya', 'apa', 'coba']","['instagram', 'deh', 'bagus', 'cuman', 'kenapa', 'pas', 'daftar', 'bahkan', 'di', 'bikin', 'ribet', 'sama', 'pilih', 'nama', 'yang', 'gk', 'sesuai', 'terus', 'pas', 'sudah', 'ngikutin', 'saran', 'dari', 'apknya', 'bahkan', 'gk', 'bisa', 'juga', 'terus', 'mau', 'apa', 'coba']","['instagram', 'deh', 'bagus', 'cuman', 'kenapa', 'pas', 'daftar', 'bahkan', 'di', 'bikin', 'ribet', 'sama', 'pilih', 'nama', 'yang', 'gk', 'sesuai', 'terus', 'pas', 'sudah', 'ngikutin', 'saran', 'dari', 'apknya', 'bahkan', 'gk', 'bisa', 'juga', 'terus', 'mau', 'apa', 'coba']","['instagram', 'deh', 'bagus', 'cuman', 'pas', 'daftar', 'bikin', 'ribet', 'pilih', 'nama', 'gk', 'sesuai', 'pas', 'ngikutin', 'saran', 'apknya', 'gk', 'coba']",instagram deh bagus cuman pas daftar bikin ribet pilih nama gk sesuai pas ngikutin saran apknya gk coba
Negatif,"Makin ke sini makin gak nyaman aku pengguna andro kalau bikin caption di cerita pasti selalu font nya jadi blur/gak jelas. Makindi update malah makin eror, bagi pengguna ip sih font nya tetap gak berubah",203,makin ke sini makin gak nyaman aku pengguna andro kalau bikin caption di cerita pasti selalu font nya jadi blur gak jelas makindi update malah makin eror bagi pengguna ip sih font nya tetap gak berubah,"['makin', 'ke', 'sini', 'makin', 'gak', 'nyaman', 'aku', 'pengguna', 'andro', 'kalau', 'bikin', 'caption', 'di', 'cerita', 'pasti', 'selalu', 'font', 'nya', 'jadi', 'blur', 'gak', 'jelas', 'makindi', 'update', 'malah', 'makin', 'eror', 'bagi', 'pengguna', 'ip', 'sih', 'font', 'nya', 'tetap', 'gak', 'berubah']","['makin', 'ke', 'sini', 'makin', 'gak', 'nyaman', 'aku', 'guna', 'andro', 'kalau', 'bikin', 'caption', 'di', 'cerita', 'pasti', 'selalu', 'font', 'nya', 'jadi', 'blur', 'gak', 'jelas', 'makindi', 'update', 'bahkan', 'makin', 'eror', 'bagi', 'guna', 'ip', 'sih', 'font', 'nya', 'tetap', 'gak', 'ubah']","['makin', 'ke', 'sini', 'makin', 'gak', 'nyaman', 'aku', 'guna', 'andro', 'kalau', 'bikin', 'caption', 'di', 'cerita', 'pasti', 'selalu', 'font', 'nya', 'jadi', 'blur', 'gak', 'jelas', 'makindi', 'update', 'bahkan', 'makin', 'eror', 'bagi', 'guna', 'ip', 'sih', 'font', 'nya', 'tetap', 'gak', 'ubah']","['gak', 'nyaman', 'andro', 'bikin', 'caption', 'cerita', 'font', 'nya', 'blur', 'gak', 'makindi', 'update', 'eror', 'ip', 'sih', 'font', 'nya', 'gak', 'ubah']",gak nyaman andro bikin caption cerita font nya blur gak makindi update eror ip sih font nya gak ubah
Negatif,"Ig sekarang banyak bug misalnya di kolom komentar sering jawaban komentar tidak nyambung, atau tiba² opsi kirim komentar muncul dan nggak bisa diclose kecuali aplikasinya dibuka ulang",183,ig sekarang banyak bug misalnya di kolom komentar sering jawaban komentar tidak nyambung atau tiba opsi kirim komentar muncul dan nggak bisa diclose kecuali aplikasinya dibuka ulang,"['ig', 'sekarang', 'banyak', 'bug', 'misalnya', 'di', 'kolom', 'komentar', 'sering', 'jawaban', 'komentar', 'tidak', 'nyambung', 'atau', 'tiba', 'opsi', 'kirim', 'komentar', 'muncul', 'dan', 'nggak', 'bisa', 'diclose', 'kecuali', 'aplikasinya', 'dibuka', 'ulang']","['ig', 'sekarang', 'banyak', 'bug', 'misal', 'di', 'kolom', 'komentar', 'sering', 'jawab', 'komentar', 'tidak', 'nyambung', 'atau', 'tiba', 'opsi', 'kirim', 'komentar', 'muncul', 'dan', 'tidak', 'bisa', 'diclose', 'kecuali', 'aplikasi', 'buka', 'ulang']","['ig', 'sekarang', 'banyak', 'bug', 'misal', 'di', 'kolom', 'komentar', 'sering', 'jawab', 'komentar', 'tidak', 'nyambung', 'atau', 'tiba', 'opsi', 'kirim', 'komentar', 'muncul', 'dan', 'tidak', 'bisa', 'diclose', 'kecuali', 'aplikasi', 'buka', 'ulang']","['ig', 'bug', 'kolom', 'komentar', 'komentar', 'nyambung', 'opsi', 'kirim', 'komentar', 'muncul', 'diclose', 'kecuali', 'aplikasi', 'buka', 'ulang']",ig bug kolom komentar komentar nyambung opsi kirim komentar muncul diclose kecuali aplikasi buka ulang
