,score,content,clean_teks
92,0,Banyak bug. Liat reels kadang semua isinya sama. Sampe bolak balik ke beranda dulu tetep isinya sama semua. Trs suka tiba2 berubah jadi putih tema nya,bug lihat reels kadang isi bolak beranda isi suka ubah putih tema nya
93,0,"Mohon maaf saya kasih bintang 1 karena banyak sekali bug yang terjadi pada Instagram yang baru ini , karena jika saya memakai filter Ig pasti semua filter akan muncul tulisan ""gagal menggunakan filter ini diperangkat anda"" nah gitu terus tulisan nya, mohon untuk kontak developer untuk memperbaiki Instagram agar lebih canggih dan tidak banyak bug nya",mohon maaf kasih bintang bug instagram pakai filter ig filter muncul tulis gagal filter perangkat tulis nya mohon kontak developer baik instagram canggih bug nya
94,0,"Akun saya tiba2 ke hack ga bisa login kemarin tanggal 16 okt .. saya udh mengikuti opsi yang udh tertera di instagram , sy udh masukin nomor telepon sama kode verifikasi bahwa akun ig itu asli milik saya pribadi.. dan di suru nunggu 24jam buat hasilnya tapi belum ada notifikasi, aktivitas saya di Instagram sama seperti yang lainnya.. posting foto sama story insatgram dan lain2 sperti memnjawab pesan teman.. saya harap instagram bisa mengembalikan akun ig saya nti saya kasih bintang 5.. makasi",akun hack login kemarin tanggal okt ikut opsi tera instagram masukin nomor telepon kode verifikasi akun ig asli milik pribadi suru nunggu jam hasil notifikasi aktivitas instagram posting foto story insatgram sperti memnjawab pesan teman harap instagram kembali akun ig kasih bintang makas
95,0,"Tolong untuk instagram privasi keamanan di perbaiki lagi lah.. Sudah banyak rekan2 dan termasuk saya akun kami kena hack... Dan membuat modus pemerasan dan penipuan, mohon ya pihak instagram dengan sangat, Terima kasih.",tolong instagram privasi aman baik rekan akun kena hack modus peras tipu mohon ya instagram terima kasih
96,0,"Saya sangat tidak suka saat saya mention teman saya di komen feed , ataupun sebaliknya, masuk ke DIRECT MESSAGE!!!! sungguh sungguh menuh menuhin inbox saja dan menenggelamkan pesan yg SEBENARNYA DIKIRIM LEWAT DM Tolong kembalikan ke settingan semula Instagram",suka mention teman komen feed masuk direct message sungguh sungguh menuh menuhin kotak masuk tenggelam pesan kirim dm tolong kembali settingan instagram
97,0,"Kaga jelas, udah diupdate loading doang njir, padahal pake wifi dan sebelumnya juga gak masalah, skrg gak mau ke refresh klo gak pake datsel-,- nyusahin banget njir",diupdate loading njir pakai wifi refresh pakai datsel nyusahin banget njir
98,0,"Saya tidak bisa memperbarui instagram, handphone saya oppo f1s, aplikasi ini tidak bisa di instal atau di perbarui jadi saya masih menggunakan versi lama. Tolong perbaiki saya sangat butuh aplikasi ini.",baru instagram handphone oppo fs aplikasi instal baru versi tolong baik butuh aplikasi
99,0,"Sangat mengecewakan, bgitu banyak bug, slow respon, refresh rate 120 hz tdk berfungsi dgn baik, filter"" Yg patah"", kadang kameranya ngak muncul sma skli, pokoknya sdh bkn kyk dulu lgi. SNGT MENGECEWAKAN!!! tolong di perbaiki",kecewa bgitu bug santai respon refresh rate hz fungsi filter patah kadang kamera muncul sma skli pokok kecewa tolong baik
100,0,"Apk susah di instal, padahal apk lain bisa di instal. Cuma apk ini aja yang susah. Kenapa ig jdi bug gni sih. Memo juga gk penuh, tapi tetep aja setelah ad tulisan instal tapi tiba tiba kembali ke awal lagi. Udh beberapa sya coba masih tetap. Gak ad perubahn",apk susah instal apk instal apk susah ig bug gni sih memo penuh tulis instal coba perubahn
101,0,"Knapa ig aku jdi error gini yaa, klo mau liat video di reels nya jdi gaada gambarnya tpi suara ada. Tolong dong apk ig perbaiki lah ini.",ig error yaa lihat video reels nya gambar suara tolong apk ig baik
102,0,"Fitur auto refreshnya hilangkan ajalah. Masih enak enak lihat video, tiba tiba kerefresh videonya. Sama share komentar malah jadi ngebug. Kalo kepencet langsung freeze",fitur auto refreshnya hilang aja enak enak lihat video kerefresh video share komentar ngebug pencet langsung freeze
103,0,"Mention Teman di Kolom Komentar , begitupun sebaliknya masuknya di DM kan biasanya di Notifikasi❤️ ,kalo begini kan jadi Spam Banget !! Mohon dibalikan Kesemula lagi.. Tolong!!!",mention teman kolom komentar masuk dm notifikasi spam banget mohon balik mula tolong
104,0,"Kenapa pas sy buka kamera malah hitam semua ya? Keluar sendiri, lag, nge frezee, dan sering ada bug! Tolong di perbaiki lgi!!",pas buka kamera hitam ya lag nge frezee bug tolong baik
105,0,"Semenjak update jadi banyak kendala bug saat login masuk tiba tiba kembali ke halaman semula saat melihat postingan keluar dengan sendiri nya dan saat melihat story banyak iklan nya, itu aja semoga kedepannya lebih baik 🙏",semenjak update kendala bug login masuk halaman postingan nya story iklan nya moga depan
106,0,Ini Instagram lagi kenapa sih ?? Udah 24 jam feed beranda gk bisa di perbarui. Padahal bukanya pakai WiFi tpi kok ngelag parah,instagram sih jam feed beranda baru buka pakai wifi ngelag parah
107,0,"Maaf saya hanya kasih bintang 2 soalnya instagram habis di update malah banyak bug dan gak bisa di buat foto dlu sebelum updete masih bisa di buat foto tapi sekarang dah gak bisa, mohon maaf segera di perbaiki. Sekian terimakasih",maaf kasih bintang instagram habis update bug foto updete foto mohon maaf baik sekian terimakasih
108,0,"Mention kini masuk DM, ini sangat mengganggu, kembalikan pada Instagram sebelumnya yang super nyaman.. Mention pemberitahuan masuk notif, sudah cukup begitu, ngapain masuk DM.. DM hrusnya lebih ke privasi, kalo mention sifatnya publik, tolong dong kembalikan ke setting an awal IG yang asik..",mention masuk dm ganggu kembali instagram super nyaman mention pemberitahuan masuk pemberitahuan ngapain masuk dm dm hrusnya privasi mention sifat publik tolong kembali setting an ig asik
109,0,"Banyak bug yang sangat menggangu, contohnya ketika mau menyimpan audio lagu, sudah tersimpan tetapi tidak muncul di menu tersimpan",bug menggangu contoh simpan audio lagu simpan muncul menu simpan
110,0,"Tolong dong ubah lagi kaya biasanya, mention jangan masuk ke DM. DM saya jadi penuh dan pesan penting lainnya jadi ketumpuk. Sangat mengganggu. Tolong mention balik lagi ke notifikasi.",tolong ubah kaya mention masuk dm dm penuh pesan tumpuk ganggu tolong mention notifikasi
111,0,"Mending nggk usah update² deh, klau bukan tambah baik, mlah tambak buruk, dulu suka skrang jadi burik bnget, filternya loding mulu, nggk mau² keluar filternya, pdahal penyimpanan bnyak, kuota pun banyak tapi tetap jga enggak bisa, udah lakuin banyak cara di youtube tetap aja nggk bisa, udah di update jga, segala macam dh di lakuin tapi nggk jga bisa, tolong perbaiki yg lebih baik kek awal, update tu tambah bagus bukan tambah burik.",mending update deh klau tambak buruk suka skrang burik bnget filter loding mulu mau filter simpan bnyak kuota lakuin youtube update lakuin tolong baik update bagus burik
112,0,"Assalamualaikum mohon untuk pihak Instagram,tolong segera di perbaiki kendala saya,tolong ya filter yg udah saya simpam kenapa tidak bisa digunakan atau tidak bisa di unduh,tolong segera di perbaiki 🙏🙏",assalamualaikum mohon instagramtolong baik kendala sayatolong ya filter simpam unduhtolong baik
113,0,udah ganti akunkenapa kok massage status fail terus padahal udah coba berkali2 .sampai akun lama ilang gara2 gak bisa login .ajg gw gak bisa login cok.akun lama ilang gara2 gak bisa login,ganti akunkenapa massage status fail coba kali akun hilang gara login ajg login cokakun hilang gara login
114,0,"Pengalaman pengguna jadi terganggu dengan maraknya peretasan akun dimohon untuk system keamanan nya diperkuat, sya sndiri pengalaman diretas walaupun akun sya sudah mengaktifkan verifikasi melewati email atau pun nomor telpon, di mohon kedepannya di fix ya",alam guna ganggu marak retas akun mohon system aman nya kuat alam retas akun aktif verifikasi lewat email nomor telepon mohon depan fix ya
115,0,"Mengapa Instagram gua , ngak bisa di upgrade padahal jaringan gua baik , dan mengapa cuman aplikasi ini aja yg tidak bisa di upgrade ,sementara aplikasi yg lain bisa ??",instagram upgrade jaring aplikasi upgrade aplikasi
116,0,"Jujur saya makin lama makin ga suka sama apk ini. Semenjak ada kata update"" bukan nya tambah bagus malah tambah error Jadi tolong untuk perbaiki apk nya lagi🙏🏻",jujur suka apk semenjak update nya bagus error tolong baik apk nya
117,0,Hmmm. Udah diupdate. Tapi mau kirim pesan gagal. Mau buat story pakai musik juga nggak bisa. Padahal koneksi sinyal bagus,hmmm diupdate kirim pesan gagal story pakai musik koneksi sinyal bagus
118,0,"Kenapa Ig aku ngga bisa nyimpan vidio reels? Biasanya bisa, kalok kita mau nmbahin reels di story' kita terus kita simpan bisa, ini kok ngga bisa, ngga jelas lah, semua vdio reels ngga bisa trsimpan, Tolong update yg bagus",ig nyimpan video reels kalok nmbahin reels story simpan vdio reels trsimpan tolong update bagus
119,0,"Mengapa ketika saya ingin membuka ig saya malah ig nya ke uninstall sendiri? Sudah di dwonload dan di update malah tidak bisa, ig nya error? Saya ingin ig kembali seperti dulu, padahal dulu baik baik saja,sekarang malahan memburuk.",buka ig ig nya uninstall dwonload update ig nya error ig sajasekarang buruk
120,0,udah hari hari ini Instagram saya ga bisa dibuka. mohon perbaiki segera dan saya sudah mencoba beberapa hal yang bisa buka Instagram tetapi tetap tidak bisa di buka. setiap di buka pasti selalu keluar sendiri. mohon di perbaiki segera karena saya sangat membutuhkan Instagram 🙏🏻,instagram buka mohon baik coba buka instagram buka buka mohon baik butuh instagram
121,0,"Fiturnya makin aneh sejak ada reels. Kenapa setiap mention teman di kolom komen, malah masuk ke DM secara otomatis. Kan ganggu banget",fiturnya aneh reels mention teman kolom komen masuk dm otomatis ganggu banget
122,0,"aku kan baru download instagram trs mau login tp gabisaa!! mau buat akun baru jg gk bisa, ""maaf, kami tidak dpt memproses peemintaan anda. coba lagi setelah beberapa menit"" kurang lebih kyk gitulahh,tolong di perbaiki lagi yh.. makasih -_-",download instagram login gabisaa akun maaf proses peemintaan coba menit gitulahhtolong baik yh terimakasih
123,0,"bener² kacau Instagram sekarang, saya ga ada salah apapun dan tiba² di nonaktifkan, sedangkan saya akan mengajukan banding namun terlogout sendiri akunnya. Sekarang saya bingung harus berbuat apa lagi supaya akun saya balik",bener kacau instagram salah apa tiba nonaktif aju banding terlogout akun bingung buat akun
124,0,"Instagram saya tidak menerima koneksi internet dari wifi saya, dan harus memakai data/vpn agar dapat terkoneksi internet, ini jadi merepotkan. Saya jadi tidak dapat merefresh beranda dan eksplor. Padahal aplikasi lain terkoneksi internet seperti biasanya dari wifi saya",instagram terima koneksi internet wifi pakai datavpn koneksi internet repot merefresh beranda eksplor aplikasi koneksi internet wifi
125,0,Pada saat mau upload Reel atau Story selalu gagal. Tolong diidentifikasi penyebabnya dan segera di perbaiki. Sehingga bisa lebih baik lagi,upload reel story gagal tolong identifikasi sebab baik
126,0,Kenapa ubah bahasa gak bisa?! Saya ubah bahasa indonesia ke China tapi balik ke bahasa semula jadi indonesia lagi‼️ tolong perbaiki view status juga gak bisa dilihat cuma tulisan 'Aktivitas'!!‼️ tema juga tiba² putih hitam gak jelas,ubah bahasa ubah bahasa indonesia china bahasa indonesia tolong baik view status tulis aktivitas tema tiba putih hitam
127,0,Sangat buruk Saya tidak bisa memakai filter apapun alias pas mau make filter loading terus entah sampai kapan Padahal jaringan nya bagus dan udah saya update,buruk pakai filter apa alias pas pakai filter loading jaring nya bagus update
128,0,Tolong yach instagram lebih sopan lagi ... Di pencarian nya .. Banyak sekali cewek2 dengan pakaian yang gak sopan atau banyak yang telanjang itu tolong di hapus yach .. Bisa kan lebih sopan lagi .. Maaf jika salah kata & makasoh atas bantuannya 🙏🙏🙏,tolong yach instagram sopan cari nya cewek pakai sopan telanjang tolong hapus yach sopan maaf salah makasoh bantu
129,0,"Aplikasi sudah diperbarui tapi masih tetep gk bisa pake filter dengan alasan update aplikasi terlebih dahulu, udh di install ulang, hapus data dan cache tapi tetep gk bisa 👎",aplikasi baru pakai filter alas update aplikasi install ulang hapus data cache
130,0,"Kecewa parah. Minta laporan ke pihak Instagram, untuk memperbaiki akun Instagram yang tidak bisa follow dan follback, selalu tidak bisa, sekalinya bisa, tidak di respon, padahal sudah 24x laporin keluhan tidak ada tanggapan/jawaban. Mohon kedepannya jauh lebih di perbaiki. Agar tidak kecewa",kecewa parah lapor instagram baik akun instagram follow follow back sekali respon x lapor keluh tanggapanjawaban mohon depan baik kecewa
131,0,Gakbisa aplod stiap aplod 100persen. Langsung hilang. Kita di bikin kesal. Mayoritas komen sama. Itu kendala ny. Dah lama skali lom jga ada tanggapan. Mohon d perbaiki sistem nya.,aplod aplod persen langsung hilang bikin kesal mayoritas komen kendala ny tanggap mohon d baik sistem nya
132,0,"Sekarang aplikasi ig sering bgt nge lag dan eror, pdhal udah di update dan jaringan juga bagus bgt, tapi lemot bgt dan nge lag tiap buka ig",aplikasi ig banget nge lag eror update jaring bagus banget lot banget nge lag buka ig
133,0,"Parah si ini mah instagram gua udah seminggu ga bisa di buka udah di lakuin cara apapun juga tetep ga bisa,tolong pihak developer di perbaiki saya butuh instagram buat cari referensi pekerjaan.",parah si mah instagram minggu buka lakuin apa bisatolong developer baik butuh instagram cari referensi kerja
134,0,"Makin di update makin sulit Instagram, tidak seperti dulu. Banyak kendala lag + bug, disaat search akun teman, gak bisa muncul dan malah akun itu tidak ada dan tidak pernah dibuat. #instagram:(",update sulit instagram kendala lag bug saat search akun teman muncul akun instagram
135,0,"bug nya ga masuk akal bgt, flwrs tbtb turun, padahal akun"" nya ttp, makin hari makin turun mohon di perbaiki masalah bug nya ini",bug nya masuk akal banget flwrs tbtb turun akun nya ttp turun mohon baik bug nya
136,0,"Kualitas videonya byk yg jelek, lbh jelek dr VCD... sy yakin ini kesalahan ig bukan yg upload.. tolong perbaiki dong agar kualitas videonya bisa HD semua.",kualitas video jelek jelek vcd salah ig upload tolong baik kualitas video hd
137,0,"Mau nanyak,in kok efek saya tiba2 ilang semua yh??? tolong jelasin knp bisa ilang! pdhl udh sush payah nyari efekny. Lebih enk ig yg dlu dri pda yg skrng!!! Gw saranin jgn download nih ig,cri apk yg lain ajh.",nanyakin efek hilang yh tolong jelasin hilang sush payah nyari efekny enak ig saranin download nih igcri apk ajh
