score,content
1,"Instagram adalah sosial media berbasis gambar yang memberikan layanan berbagi foto atau video secara online. Instagram berasal dari pengertian dari keseluruhan fungsi aplikasi ini. Kata ""insta"" berasal dari kata ""instan"", seperti kamera polaroid yang pada masanya lebih dikenal dengan sebutan ""foto instan""."
1,"Kenapa makin kesini makin susah sih? Mau ngapa-ngapain mesti loading dulu, make filter ga kebuka padahal sinyal WiFi maupun data seluler dalam kondisi yg sangat baik. Saya kira cuman saya yg ngalamin kondisi seperti ini.. setelah baca beberapa komen rating ternyata saya nggak sendiri. Untuk update selanjutnya mohon diperbaiki yah~🙏😊"
1,"Halo instagram maaf, kenapa ya saya ga bisa masuk instagram,katanya di suruh log in lagih tapi malah ada tulisan ""maaf kami tidak dapat menyelesaikan permintaan anda,tunggu beberapa saat lagi"" tolong ya ka mudah mudahan saya bisa masuk dengan segera.kalo boleh tau itu kenapa ya ka tolong bantuan penjelasan di karnakan apa ,terus kenapa ya setiap saya mau fosting foto atau video malah yang muncul ijo semua apa ada yang salah dengan videonya terima kasih tolong segera di perbaiki terima kasih."
1,Instragram skrng knpa sii arsip story gw kagak bisa muncul muncul lagi padahal udah di apdate..bakalan kecewa sii kalau gk bisa lagi soal nya arsip cerita bertahun tahun ada di situ..tolong instagram kerja samanya..kalau dh baik lagi gw kasi bintang lima
1,"instagram makin kesini makin anehh, masa tiap bikin story terus dikasih capt tulisannya jadi jelek gitu, ada pinggiran'nya, terus waktu aku coba pake fitur brush di story, hasil coretanku jadi ngebug, warnanya berubah dari warna pastel jadi error ke warna hijau neon. belum lagi kalo habis pencet link, pas balik ke ig bakal hitam campur putih layarnya. instagram, please fix the bugs."
1,"Aplikasi nya sgt membantu aku untuk foto karana filter nya bagus semua kok di Jamin enak makek aplikasi nya,...... Pakek aja aplikasi nya di jamin bagus yok di pakek aplikasi nya biar bisa foto dan cantik kita juga bisa dpt foloowers byk bgt kelian harus coba aplikasi instagram ini bagus bgt yg gk coba aplikasi ini rugi"
1,"Halo semuanya! Saya adalah salah satu pengguna Instagram, Jadi saya akan memberikan pendapat saya sebagai pengguna instagram, Jadi menurut saya instagram itu menjadi salah satu platform membagikan foto atau video yang sangat bagus dan berguna."
1,Kesalll bgt sama ig skrng suka bgt error. Mana fitur yg biasa buat save story itu malah gak ada. Sbnarnya pake ig ini enak sih bgus bgt sih. Tapi tolong dong diubah lagi.
1,Assalamualaikum dengan saya Devina saya akan menjelaskan pendapat saya tentang apk Instagram ini bisa menghasilkan foto yang sesuai kita ingin kan dan banyak fitur yang bis kita coba lalu tentang apk Instagram ini bisa menjadi bug atau lainnya kemudian apk Instagram ini mempunyai banyak update yang bis kita coba kalau update dan sekian terima kasih wassalamu'alaikum warahmatullahi
1,"Dengan adanya Instagram, foto-foto yang saya hasilkan bisa dilihat oleh semua pihak dan saya juga bisa melihat berbagai macam foto dari belahan dunia lain selain dari Indonesia yang selalu tayang di Instagram setiap waktu."
1,"Sebagai orang yang sangat mengandalkan fitur instastory, saya merasa sangatt kecewa karna skrng jadi kurang support android, garis tepi dari tulisan atau foto nyaa jadi keliatan ada hitamnyaa, anehh bangett, jadi ga estetik😢 aku kira hp aku doang, tapi ternyata bbrp pengguna ig lain juga kaya gituu"
1,"Saya merasa puas karena dari sekian lama aplikasi instagram gak bisa di gunakan, sekarang alhamdulillah sudah kembali ke semula, saya harap tidak akan ada bugnya lagi"
1,"Aplikasi nya bagus, namun sangatt sulit mencari efek foto yg lain, kurang lengkap malah tidak tersedia, temen aku ada kok tapi knp punya ku gaada padahal data diaktif kan dan full kouta,😡 kenapa ya?😡tolong perbaikki ya 😡😤😕"
1,Masalah kadang ga ke post caption nya kalo pake banyak hashtag baru di postingan video atau reels. Jadi yg ke upload cuma video nya aja. Masalah di HP android samsung galaxy M30 os android 10
1,"Aplikasi ini udh bagusss tapi di kembangkan lagii yaaaaaa, soalnyaa sering terjadi bug gitu, truss sinyal ny lemot bangett, jdi klo foto itu bermasalah💔 kembangkan lg ya💞"
1,Aplikasinya bagus karena buat kita tambah cantik dan buat selfli saya sangat menyukainya saya kasih rating 5 karena bagus banget aplikasinya saya suka banget teruskan bakat mu wow
1,"Kirain HP yg eror, dah instal ulang. Tp masih sering nge-bug. Ternyata banyak yg komplain samaan... Ayo dong instagram, perbaiki lg yah. Udah banyak penggunanya nih bos"
1,Bagus sih bagus ya...tapi kesalahanya hanya lh hilangkan bug nya dan tambahin filter2 yg baguss....dan cuman itu aja. Terima kasih
1,Tolong... Hasil foto saya yang sudah banyak kenapa tidak muncul di galeri... Padahal saya sudah menyimpan foto itu.. Tolong buat developer nya saya sudah capek² bikin foto yang bagus😭😭😭😭
1,"Secara keseluruhan sudah bagus, kedepan aplikasinya bisa di buka secara landscape/ horizontal pada perangkat smartphone & tablet..."
1,Gak suka banget sama auto scroll nya. Pdhl bukan lagi liat yg isi nya video2 semua gitu. Pengen baca caption dari awal pas di klik caption nya malah nyampe di tengah caption. Mau ke awal caption malah susah bgt. Trus kalo lagi buka akun org lain ngscroll foto udh jauh2 ngscroll jadi balik lagi ke awal. Lebih suka yg sblm nya. Mau ngasih bintang 5 malah gk jadi
1,"Banyak bug. Tolong durasi reels postingan di tambah jadi 10menit seperti aplkasi tetangga sebelah yang luar biasa ( TT) kami butuh pembaharuan nyata dan yang di butuhkan..Instagram/ FB hampir mati sekarang begitu sepi semua user beralih ke TT yang luar biasa cepat dalam segala hal.jualan,penawaran dan duras video dan semua post. Thxs TOLONG DI DENGAR ATAU INSTAGRAM & FB AKAN SEGERA mati...hidupkan kembali Instagram dan FB"
1,"Aneh bgt, jaringan internet padahal bisa dan lancar lancar aja. Tapi gatau kenapa udh berkali kali install ulang masih gabisa perbarui timeline/eksplore bahkan mau upload story aja gabisa,,"
1,"penanganan aplikasi versi skrg kurang mengesankan bagi saya sistem keamanannya tidak seperti dulu, kritik dan sarannya terlalu lama penanganannya 14hari, dimohon untuk Instagram akun saya segera dikembalikan karna sudah dihack pihak org lain yg saya tdk tau mereka siapa."
1,"Saya sangat menyukai apk ini, karena memudahkan kita untuk berkereasi di apk ini misalnya mengedit beberapa foto-foto kita yang tidak efesien menjadi lebih bagus lagi di apk ini. Coba lah aplikasi ini karena sangat bermanfaat bagi kita semua yang tidak memiliki headphone IOS atau cuma android biasa. Disini saya menggunakan headphone sauomi yang kalian tau sauomi adalah handphone yang sangat tidak cocok untuk berfoto-foto. Maka gunakan lah aplikasi ini karena apk ini sangat membantu kita yang p"
1,"Setelah di update karya vidio yg sy simpan di draft hilang semua di hapus instagram .. mohon buat instagram bisakah tolong di kembalikan karya vidio sy yg sy simpan di draft story terima kasih instagram selain ini fitur2 di instagram sudah sangat bagus, saya suka ."
1,"tampilan home yg sekrng jelek sekali🥲, tolong kembalikan seperti sbelumnya, tampilan yang dulu lebih bagus, jangan diubah ubah please, yang sekarang jadi lebih ribet, sekarang juga captionnya tidak bisa diterjemahkan, pokoknyaa jadi jelek yang updetan yang sekarang, kembalikan kaya semula!"
1,"ak kasi bintang 5 soalnya emg bagus deh pkknya, tapi akun ak yg pertama kok gabisa dibuat story 60 detik, kenapa ya??? tolong tanggapannya dongg, tpi klo buat akun ig kedua ato ketiga dll itu uda bisa buat story 60 detik"
1,"Aplikasi nya bagus👍🏻 , menurut ku coba perbaiki kalo lagi ngefoto camera nya ga ngelag soalnya susah bwt foto , jadi tolong kl update di perbaiki biar camera lebih mulus yah😊💪🏻 , makasih developer. Apk ny sy sgt suka karna berbagai filter ada di pencaharian dan filter nya lengkap👍🏻 bintang 5 dehh."
1,Audio reel nya tidak bisa disimpan...krn simpan audio tdk muncul di IG lagi...menghilang...mohon diperbaiki....
1,"Bagus..tapi kayaknya kurang beberapa fitur buat foto aja si kayak timer,and balikin lgi yg buat beberapa potret pasti tambah bagus"
1,"Banyak bug, video nya kadang jalan sendiri padahal udah keluar dari apk, lemot bgt. Saran aj, bug nya diilangin."
1,"Mohon bantuannya kenapa ya Instagram saya gak bisa masuk kalo pakai jaringan WiFi,tapi kalo pakai data bisa? Tapi buka aplikasi yang lain pakai WiFi bisa Padahal aplikasi nya udah di update, uninstall, install lagi tapi masih gak bisa buka"
1,"Kak, kalau bisa diprogram ulang untuk penamaan audio di postingan reesl. Supaya rename audionya dapat diubah lebih dari 1 kali🙏🏻 Oh ya kenapa arsipan story yg baru tidak muncul di fitur arsipan? Mohon segera diatasi, terima kasih."
1,"Untuk ig sya, yg bermasalahnya, efek ny, pdhl udh lu save, d situ ad notice (*Disimpannya ke kamera), nah pas saya liat d bagian beranda kamera efekny, gk ada, pdhl udh update, mungkin ada kesalahan"
1,"setelah di perbaharui, ada beberapa video tidak muncul gambar hanya suaranya saja. sangat mengecewakan!"
1,Aku suka aplikasi ini sama aku juga bisa obrolan sama orang negeri aku suka sekali dan semoga kamu bisa histirahat dan bisa melakukan aktivitas dah selalu sehat selalu yah kamu sudah cape mengerjakan semuanya jadi sehat selalu yah :)
1,"Ini kenapa instagram ku kok gak bisa buat story, terus gak bisa nyimpen foto ama video juga. Pdahal signal aman aman aja. Tolong perbaikannya"
1,Keren.. Banyak fitur-fiturnya tapi kekurangan nya video di reels saat disimpan hanya bisa beberapa detik saja.
1,"Tolong perbaiki saat saya posting 'story' dgn pict yg diberi musik dri 'insta story', ingin di taruh ke sorotan, musik nya tidak ada & gambar nya burem"
1,"Notifikasi live streaming user instagram telat , begitu notifnya di klik live streaming nya berakhir . Tolong segera diperbaiki , terima kasih"
1,"Instagram, mau nanya kenapa sih klo rekam video atau foto terus disave tapi hasilnya jelek banget jadinya padahal pas di Instagramnya enggak loh tolong diperbaiki resolusinya"
1,"Weee tolong lahhhhhh,,bagi filter nya tuu jgn dibatasiiiiiiii!!!,,, susahhh dikit dikit mau pake filter""isi perangkat anda tidk mencukupi,,miliki sensor""atau segala macem lahhhhhhh,,,ni tolong yha jgn banyak di ubah2 susah bangetttt,,,mana yang gak bisa dipake filter nya bagus bagus,,, kembalikan Ig yang dulu😭"
1,"keren, tp pnya gue g ada filter ignya buat foto biasa, tp klo mau vc di ig ada filternya pdahal sering di update. Plissss bngung bngt gimana caranya biar ada filter ignya"
1,"Salah satu alat atau sarana pencerahan bagi publik untuk berkreasi dan berinteraksi antar sesama, meskipun jarak dan waktu memisahkan kita. Terimakasih."
1,"Aplikasi sudah bagus. Tetapi masih ada yang kurang, yaitu fitur pinned chat pada dm. Saya kesulitan untuk mencari chat penting saya, untuk mencarinya saya harus scroll chat kebawah dimana itu waste time sekali"
1,"bagus kok, keren oke bgt, ditingkatkan terus yaa oiya sm mau custom adain edit foto/video yg di sorotan dong, jadi misal upload foto make lagu nah lagunya gabisa jalan/keapus, nah itu bisa kita edit gtu, kita ganti lagu kah atau lagunya dihapus... pliss terima saranku 💕💕💨😭"
1,"UNTUK INSTAGRAM saya mohon segera ada perbaikan untuk bug nya. pertama, saya sudah mengurangi following namun di bilah mengikuti saya jumlah angkanya tidak berkurang. kedua, setelah upgrade di Instagram saya tidak mendapatkan lagi fitur BARU SAJA DI HAPUS sehingga mempersulit saya untuk menemukan video yg tadinya akan saya pulihkan kembali. ketiga, tolong agar semua user Instagram bisa menikmati rekaman lebih dari 15 detik. smg pihak Instagram dapat membantu kendala yg kami alami, terimakasih."
1,"Sekarang setelah di update makin bnyk bug,masa saya mau masuk ke Instagram tidak bisa pdhl sandi nomor tlpn bahkan sinyal sudah benar dan tidak ada masalah,alhasil hp sy jdi lemot,pdhl ruang penyimpanan masih banyak, tolong diperbaiki😊🙏"
1,"Saya kecewa pada Instagram, mengapa akun Instagram saya di band padahal saya merasa tidak ada postingan yg melanggar untuk video baru baru ini @_pantang.nyerah Adapun yg melanggar itupun langsung aku hapus. Kalo bisa aktifkan kembali aku Instagram saya @_pantang.nyerah terimakasih 😇"
1,"Salah satu media sosial yang sangat bagus.Fitur-fitur yang disediakan oleh Instagram sangat simple dan mudah dimengerti,dan dapat menjangkau orang lebih banyak."
1,"Setelah d update banyak bug, followers saya terus bertambah tapi d kolom pengikut angka tetep dan ga naik ini terjadi udha 2 hari , padahal d lihat dri yg follow seharian banyak sekali tolong d perbaiki"
1,"Kenapa yah saya kasih bintang tiga karena kan saya lagi 1 poto 2 efek kan pas di simpan jadi nya vidio bisa di jelaskan, oh iyh video nya durasi 4 detik yah udah saya coba berulang kali masih ajah sama dudasi nya 4 detik"
1,"Sengaja kasih 5 bintang agar lebih di tingkatkan apk ini, Untuk fitur yang lainnya udah sangat bagus hanya saja terlalu banyak bug nya dll, jadi tolong ditingkatkan lagi biar kedepannya pengguna yang lainnya bisa menggunakan aplikasi ini Selebihnya saya no coment"
1,Maju trus jaya..jaya..jaya!!..terimakasih lewat aplikasi instagaram membantu & mempermudah untuk menambah relasi. Good job!!..
1,"Banyak bug, insight gak bisa di custom ke 7hari, ketika di custom langsung force close.. Jadi default 30hari insight nya... Tolong jangan sering update lah kalau ngebug mah"
1,"Saya sangat senang dengan apk ini, tapi terkadang filter² yang sudah saya simpan menghilang secara tiba² jadi tolong di perbaiki😊🙏🏻"
1,"saya sayang senang bila ada fitur baru di instagram, tetapi ada satu masalah yang selalu muncul di instagram saya yaitu memuat efek yang lama dan akhirnya tidak bisa di gunakan tolong di perbaiki yah:)"
1,"Setelah di up Instagram makin parah mau up story huruf""nya pas di upload jadi gak ada patah"" tolong diperbaiki kendalanya min, Instagram Bug"
1,Sistemnya sudah cukup bagus + updatean terakhir durasi waktu story sudah bisa 1mnt tapi sayang nggak bisa melihat siapa saja yang like dan siapa yang sudah memutar postingan kita
1,"Kepada pihak instagram, kenapa aplikasinya tidak bisa di update? Padahal koneksi wifi baik-baik saja dan memori penyimpanan juga tidak penuh. Saya coba update aplikasi lain bisa. Baru pertama kali saya mengalami ini, biasanya baik-baik saja. Mohon tanggapan dan solusinya, terima kasih."
1,Kenapa filter di akun saya hilang beberapa minggu? saya juga tidak bisa membuat akun instagram baru (muncul tulisan coba beberapa menit lagi) saya sudah laporkan permasalahan dan belum ada tindakan lanjut.
1,"filternya sering ngebug atau error gitu, pas buka kamera filternya kadang hilang2 an , dan nunggu filternya balik juga lama banget"
1,Apk nya sangat bagus saya suka dengan aplikasi instagram ini.pokonya saya suka dengan apk ini anak saya jadi keliatan cantik. Apa liat2 kan udah dibilang bagus apknya ?!?!?!?!?!?!?!??!?!?!?
1,"Alhamdulillah instagram udh mulai maju banyak fitur-fitur yang menarik saya jadi senang, tapi tolong pihak Instagram beri story Instagram saya 60 detik yang udh diresmi itu, tolong bantuan pihak Instagram"
1,"Saya sangat senang dan tertarik dengan aplikasi ini, karena bisa mengikuti kipop dan bisa mengetahui banyak tentang berita berita kekinia fan bisa ft ft pakai filter yg sangat bagus filter nya bagus bagus, pokoknya aplikasi ini paling bagus menurut saya👍👍"
1,"Tlong di tingkatkan lagi dong instagram nya, story di ig jadi agax buram , pdahal foto sngat jernih sekali tampil di story ig jadi buram 🙏 , dan rekam video panjang di ig jadi sangsut jalan'ny, tlonq di perbaiki 😭🙏 , sama rekam video durasi nya pendek, tlong di perpanjang lagi kea dulu🙏"
1,"Saya sebagai pengguna sosial media terutama di aplikasi Instagram, agak sedikit kecewa dengan update(pembaruan), untuk daveloper mohon ditindak lanjutkan dan segera diperbaiki, saya hanya ingin update aplikasi Instagram tidak keseringan jangka waktu sedikit diperpanjang untuk update semisal 2 bulan sekali dalam peng-update-tan, Karna setelah update beberapa Minggu kemarin kenapa sekarang harus sekali pengguna Instagram meng-update lagi, tolong ditindak lanjuti untuk kedepanya Terima kasih"
1,"Setelah di Update malah turun ga kaya dulu, Sekarang mau ngSave Foto di story ig malah gabisa di simpan loading terus! Mohon di perbaiki..."
1,"Setelah di update banyak bug-nya, dari permasalahan jaringan (padahal jaringan hp saya lancar dan aman kalau buka aplikasi lain) sampai pembuatan story/reels banyak gangguan lag, padahal sudah selalu lapor permasalahan langsung dalam aplikasi."
1,"Sosial media paling andalan. Foto, video, story, dan caption bisa kamj bagikan dengan baik. Terus tambah fitur2 menarik yah, agar kami makin betah berselancar di instagram."
1,"Mohon tolong di perbaiki kembali , sebab setelah pembaruhan saya tidak bisa login ke akun selalu terdapat bung , selalu tunggu beberapa menit lagi , selalu seperti itu dan berulang kali di coba selalu seperti itu."
1,"Mau tanya min, kenapa fitur musik untuk feed tidak bisa berfungsi di akun saya ? Setelah postingan foto berhasil teraploud musiknya tidak keluar... Namun ketika saya coba di akun yang lain musiknya bisa keluar..."
1,Min tolong dong buat story ig diperpanjang durasi nya jadi 30 detik jangan 15 detik doang min😭kalo Vidio masa harus di pisah si kan ngga seru liat nya buka balik😭tolong ya durasi nya jangan pendek Selebihnya bagus saya suka dengan aplikasi ini cuman sedikit saran aja biar kita saling nyaman🥰
1,"Instagram ini saat update malah beda seperti rels cukup untuk 90 detik dulu aj 3 menit,terus pas saya foto dengan Instagram tiba-tiba saat dipencet malah keluar jadi saya harap agar Instagram cepat dan dapat diperbaiki dengan cepat.terima kasihh"
1,"Lumayan sih, bisa langsung liat keseharian dan postingan terbaru dari idola kita. Tingkatkan lagi.... tambah mantapssss Edit. Btw min kok beberapa filter ku gak bisa digunakan yakkkk padahal udah ku perbaharui juga igku"
1,semakin di upgrade dan terus peng upgrade an semakin aneh dengan salah satu perubahan yaitu pada font instastory yang dimana jika di up ke story font(tulisan-nya) menjadi blur dan tidak karuan pastinya tidak enak di lihat. tapi saya dukung terus semoga Instragram lebih baik lagi terimakasih
1,Pak dev bisakah Instagram seperti WhatsApp ada sistem privasi untuk diri sendiri jadi yang bisa lihat posting hanya pengguna saja dan si follow dan following tidak bisa lihat. Terima kasih
1,"Akun lama saya gabisa upload video story 60 detik , sedangkan akun 2 saya bisa buat 60 detik , tolong update agar akun lama bisa update durasi 60 berdurasi 60 detik juga ."
1,"Setelah update kenapa jadi aneh, story saya gak ke simpan di arsip semua. Cuma 1 aja yg ke arsip, tolong seperti semula kayak dulu ke simpan semua storynya"
1,"sebenernya itu suka bgt sama apk ini cuma ngk tau kenapa kalo aku mau bikin story/ post fotp yg udah lama itu susah soalnya yg keluar itu foto yg baru aja foto yg lama itu tampilannya berubah jdi foto baru, jdi gini foto sebelum dan sesudah di pilih itu beda yg awal gambarnya apa setelah di pilih gambarnya berubah , aku ngk tau itu emang karna hp ku aja atau gimana , tp karena ini jadi nya kurang nyaman kalo mau post foto atau bikin story."
1,"Semuanya berubah, hal yang paling dirasakan adalah tampilan utama pada aplikasi. Banyak foto foto orang lain yang tidak saya follow, tetapi malah muncul di beranda saya. Dan yang kedua, di tampilan pencarian, banyak sekali foto foto orang yang tidak saya kenal juga. Saya lebih suka konten 'Meme' yang menghibur, daripada foto foto selebgram yang banyak itu. Terakhir, banyak sekali postingan di Reels yang mengandung konten yang jelek, dan bahkan tidak senonoh. Mohon diperbaiki lagi, Thank you."
1,"Saya suka platform yang satu ini,kalok kita lupa memasang lagu yg sesuai editan kita reels Instagram secara otomatis memasuk kan lagu yg sudah di list daftar lagu oleh reels Instagram 👍👍❤️"
1,"Setelah update kenapa koq tidak bisa bikin reels, pada waktu mau menambahkan musik nya search lagu yg akan ditambahkan tiba-tiba close sendiri."
1,"Bagus. Tolong tambahkan fitur selfie timer. Tambahan, kenapa ya sekarang gaada fitur yang akun lain dari mereka? terus gaada fitur yg bisa kasih musik di ig story nya, padahal itu lucu banget. kalau masih ga dibalikin fitur nya, ntar dapet bintang cuma 2 hayolo"
1,"Instagram Operasionalnya sangat mudah dan konten2 yang di sajikan juga sangat menarik, pitur-pitur yang ada didalamnya juga sangat mudah dipahami. Sperti penggunakan Instagram live dan fitur video. Terimakasih Instagram"
1,"Kenapa tiba tiba musik ga muncul????? Udah log out, bahkan udah uninstal aplikasi, instal, log in lagi, ttp ga muncul. Udah hapus cache jg. Gimana sih."
1,"Dikira hp nya yang error ternyata apk nya kurang memadai, berarti bukan saya doang bnr kata orang² knp diupdate malah jadi kurang baik. Tolong perbaiki ya karna saya suka main instagram"
1,Terlalu mengikuti keinginan market dan jaman (bisnis). Yang pada akhirnya menghilangkan karakter instagram yang sebenarnya. Makin kesini fiturnya terlalu banyak ribet. Isi konten nya juga mayoritas di repost dari aplikasi hitam sebelah Sehingga kenyamanan pengguna instagram di abaikan.
1,Tolong untuk musik durasinya jangan sampai 15 detik saja. saya pengennya tuh durasi musiknya bisa di custom 20 sampai 30 detik
1,"ada beberapa kesalahan yang terjadi di upadte Instagram kali ini, ketika ingin membuat vidio sering kali ketika memilih lagu hanya gambar yang teretera tapi tidak dengan liriknya saya berharap agar masalah ini segera terselesai kan demi kemajuan aplikasi ini"
1,"Sudah bagus fitur²nya, tapi sayangnya ada 1 yang kurang..kalo bisa tambahin dong edit foto yang di upload di feed Instagram, biar kalo kelupaan upload 1 foto bisa tinggal di edit tambahkan gambar aja gak perlu reupload lagi kan sayang banget, biar kayak di facebook 😩🙏🏻"
1,"Baru di-upgrade bukannya tambah bagus malah semakin jelek. Tiap upload/post foto, aplikasi tiba-tiba berhenti terus-menerus. Padahal sinyal bagus. Sejak diakuisisi facebook (alias meta), kurang rekomendasi."
1,"setelah di update denga berbagai fitur yang menarik instagram memiliki satu masalah yang sangat meresahkan saya yaitu saat mengupload video berubah menjadi reels. Seharusnya dari pihak instagram memberi pilihan untuk fitur ini apakah ingin upload di reels atau di postingan biasa sebab saat mau mengupload video di feed video tersebut malah di upload ke reels dan itu sangat menjengkelkan. Untuk pihak instagram mohon di perbaiki fitur ini, terimakasih."
1,"Bagus.. Seneng banget pakainya. Semoga errornya diperbaiki ,🙏🏻☺️ semoga koleksi lagunya tambah, semoga makin tambah mudah edit video reels, semoga makin tambah fiturnya edit foto"
1,"Instagram, ada yg harus diperbaiki. Ketika saya nonton short video dan video instastory, videonya tiba2 selalu stuck tapi soundnya masih tetap menyala. Sangat menggangu sekali."
1,"Bagus, tapi boleh kasih saran nggak? Untuk feed reels kalau bisa dipisah kolomnya, jadi paling kiri untuk foto aja, tengah khusus buat reels, terus kalau ada igtv ya sendiri, kayanya lebih enak gitu daripada reels udah ada sendiri tapi masih muncul juga di feeds, ini saran aja si"
1,"Setiap menyimpan reels atau apalah yg berhubungan sama musik, musiknya ga pernah ada. Cuma vidio aja. Gimana ni? Padahal selalu di update. Mengecewakan"
1,"Tolong Refresh Halaman nya jgn otomatis, saya sering dpt postingan menarik dan saat saya klik komentar dimana hanya ingin melihat isi komentar nya dan keluar, tiba-tiba halaman nya ke refresh, jadinya postingan tersebut hilang dan tidak sempat di simpan, kadang juga dapat iklan menarik dan belum di simpan udah ke refresh duluan"
1,Akhirnya aku bisa lihat beranda orang yang aku follow secara normal!!! Harusnya gitu donk dari dulu. 🤭 tapi ga aku kasih 5 bintang karena masih banyak iklan yg ga bisa di skip atau aku singkirin. Bukanya aku anti iklan. Tapi lihat deh youtube. Ga sekebangetan itu aku lihat iklannya sampai ga bisa aku skip.
1,"Aplikasi nya bagus kalii kita bisa poto dengan sebanyak mungkin dan kita juga bisa pakai filter yg cantik ituuu . Saya kasi bintang 5 karna apk nya baguss bangueeettttt saya suka , saya makasih kali sma yg buat aplikasi Instagram ini."
1,"ig sekarang suka eror,filter2 banyak ilang,udah direfresh berkali kali ga muncul,gatau dahh,kadang muncul sendiri ntu filter,kesel njir,fitur bbrp tangkapan juga ga adaa lagii,padahal baguss ih:((,seenggak nya adain fitur timer lah buat foto..,trs buat musik kenapa ga 30 detik aja:(("
1,"Ig yang asli jujur lebih bagus dari pada ig lite,karena di ig lite itu gak ada pilihan efeknya,jdinya jelek banget klo mau foto tpi gak pake efek,jujur banget sih yah apk yang ini bagus banget dan berguna banget klo mau foto pap🙃jadi..kyknya aku gak bakalan hapus deh apk yang satu ini😆💗"
1,"Sekarang udah mulai bagus aplikasi nya, cuma agak ada bug pas bagian saya mau lihat siapa yang liat story saya tapi kok gak bisa udah di ulang kali coba lihat lagi juga gak bisa tolong diperbaiki lagi ini udah dari kemaren bug nya"
1,"Kenapa story saya tidak bisa terkirim semua ya, misalkan story saya panjang 2-3 video yg terkirim hanya satu, dan itupun kalo di download juga gak bisa, muncul kata ""kesalahan"",, padahal sudah di update ke versi terbaru. Mohon bantuannya, terimakasih."
1,"Instagram makin kesini makin kesana, awalnya ok ok aja, waktu saya mau nge refresh beranda, tiba tiba muncul postingan pemandangan, pas saya refresh balik juga tetep gak ilang, kejadian ini sudah berkali kali muncul, Lalu tiap saya mau nge like postingan, tiba tiba like nya ilang sendiri, jadi gak ke-like gitu, saya udah coba berkali kali masih tetap begitu, lama lama saya kesel sendiri."
1,"Sudah fix, terima kasih 👍sebelumnya: Error, aplikasinya pas dibuka hanya blank. Tidak muncul apa pun selain warna putih / hitam pakai mode malam. Perangkat: Samsung A9 2018 6/128 Arsitektur: aarch64 Prosesor: Snapdragon 660 Versi Android: 10"
1,"Sejauh ini aku pikir ngga ada kekurangan ya buat fitur² nya, tapi agak disayang kan karena beberapa efek di IG saya ngga bisa dipakai. Ngga tau kenapa katanya ""Tidak didukung di perangkat anda"". Agak ngeselin memang soalnya ada efek yang bagus banget tapi di HP ku ngga bisa dipakai, so.. Kira² ada caranya ngga supaya bisa dipakai? Nyari tutor dimana² ngga ada yang work. But tetep aku kasi bintang 5, buat IG tolong dioptimalkan lagi ya, APK nya udah bagus sejauh ini, Like It!"
1,"Tolong perbaikan nya kepada pihak Instagram, akun saya tiba-tiba terkunci, dan masalah kedua saat saya mau upload postingan, tidak bisa membuat hastag, padahal pelanggaran saya tidak ada, mohon perbaikan dan bantuan nya demi kenyamanan saya sebagai konsumen aplikasi Instagram ini. Terimakasih"
1,"Makin suka setelah update, cuman kalo bisa tolong dong untuk pengaturan reel nya bisa lah ada opsi untuk dilihat sendiri/arsipkan reel. Selebihnya untuk fitur² terbarunya tetep suka ❣"
1,"jujur aku sukaa banget sama instragam ini,bisa mosting mosting video,foto,juga bisa live juga,dan juga ada efek efeknya,tapi yang gak aku suka adalah,terjadinya bug tiba tiba dan iklan tiba tiba,itu bikin kesellll banget,apalagi saat login Ig nya itu kadang gak bisa,harus tunggu beberapa jam,itu lama banget,padahl akunya juga aku butuhin banget buat ngebisnis, itu saran dari aku,semoga bisa diperbaiki,makasih!"
1,"Aplikasi nya bagus, termasuk aplikasi yang diminati banyak orang juga.. Bahkan mungkin bagi sebagian orang aplikasi ini sangat dibutuhkan. Tetapi masih banyak kekurangan nya, dari mulai terlalu banyak bug, fitur-fitur yang masih kurang dsb. Mungkin untuk kedepannya bisa diperbaiki lagi, mengingat aplikasi ini banyak sekali pengguna dan peminat nya.. Jangan sampai membuat kita kecewa dan meninggalkan aplikasi ini okee? Terimakasih"
1,Kenapa di iG sekarang kalo lagi buat story atau video jadi 15 detik trus terpotong beberapa bagian setiap mau buat video. Kemarin² perasaan bagus aja batas bikin video sampai 1 menit sekarang malah kembali ke semula🥲. Kirain ig ku eror pas ku update lagi ternyata tetap saja kek gitu🥲. Tolong diperbaiki lagi yah padahal udah seneng banget bisa buat video selama itu karena kembali ke awal jadi susah setiap mau buat story atau video panjang gitu🥲🙏
1,"Ini draft foto kenapa ga bisa di unduh ya? muter terus, login log out in ig trs nyoba ngunduh foto draft lagi eh malah ngebug, milih foto apa yang keluar malah foto yg sebelumnya gabisa disimpen itu..ngehapus draft yg gabisa di unduh, trs nyoba ngunduh yg lain eh tetep aja yg muncul foto yg udah di hapus."
1,Ini instagram kenapa ya? Kok semakin di update semakin ngebug contohnya saya kalo nyimpen efek tapi nanti ga ke save padahal memori saya masih banyak dan jsringan data juga bagus. Bug nya tlng d perbaiki ya
1,"filter sama draftnya sering ga muncul, nyimpen foto kadang"" gabisa, bikin ava highlight juga kadang gabisaa. padahal gaada masalah dgn jaringan, tolong di perbaiki kedepannya. kalo udah ntar sy ganti bintang 5"
